model	objective	reaction	status	value
Human-GEM.xml	obj	MAR02804	optimal	187.35363
Human-GEM.xml	obj	MAR02805	optimal	187.35363
Human-GEM.xml	obj	MAR02806	optimal	187.35363
Human-GEM.xml	obj	MAR02807	optimal	187.35363
Human-GEM.xml	obj	MAR02808	optimal	187.35363
Human-GEM.xml	obj	MAR02809	optimal	187.35363
Human-GEM.xml	obj	MAR02810	optimal	187.35363
Human-GEM.xml	obj	MAR02811	optimal	187.35363
Human-GEM.xml	obj	MAR02812	optimal	187.35363
Human-GEM.xml	obj	MAR02813	optimal	187.35363
Human-GEM.xml	obj	MAR02814	optimal	187.35363
Human-GEM.xml	obj	MAR02815	optimal	187.35363
Human-GEM.xml	obj	MAR02816	optimal	187.35363
Human-GEM.xml	obj	MAR02817	optimal	187.35363
Human-GEM.xml	obj	MAR02818	optimal	187.35363
Human-GEM.xml	obj	MAR02819	optimal	187.35363
Human-GEM.xml	obj	MAR02820	optimal	187.35363
Human-GEM.xml	obj	MAR02821	optimal	187.35363
Human-GEM.xml	obj	MAR02822	optimal	187.35363
Human-GEM.xml	obj	MAR02823	optimal	187.35363
Human-GEM.xml	obj	MAR02824	optimal	187.35363
Human-GEM.xml	obj	MAR02825	optimal	187.35363
Human-GEM.xml	obj	MAR02826	optimal	187.35363
Human-GEM.xml	obj	MAR02827	optimal	187.35363
Human-GEM.xml	obj	MAR02828	optimal	187.35363
Human-GEM.xml	obj	MAR02829	optimal	187.35363
Human-GEM.xml	obj	MAR02830	optimal	187.35363
Human-GEM.xml	obj	MAR02831	optimal	187.35363
Human-GEM.xml	obj	MAR02832	optimal	187.35363
Human-GEM.xml	obj	MAR02833	optimal	187.35363
Human-GEM.xml	obj	MAR02834	optimal	187.35363
Human-GEM.xml	obj	MAR02835	optimal	187.35363
Human-GEM.xml	obj	MAR02836	optimal	187.35363
Human-GEM.xml	obj	MAR02837	optimal	187.35363
Human-GEM.xml	obj	MAR02838	optimal	187.35363
Human-GEM.xml	obj	MAR02839	optimal	187.35363
Human-GEM.xml	obj	MAR02840	optimal	187.35363
Human-GEM.xml	obj	MAR02841	optimal	187.35363
Human-GEM.xml	obj	MAR02842	optimal	187.35363
Human-GEM.xml	obj	MAR02843	optimal	187.35363
Human-GEM.xml	obj	MAR02844	optimal	187.35363
Human-GEM.xml	obj	MAR02845	optimal	187.35363
Human-GEM.xml	obj	MAR02846	optimal	187.35363
Human-GEM.xml	obj	MAR02847	optimal	187.35363
Human-GEM.xml	obj	MAR02848	optimal	187.35363
Human-GEM.xml	obj	MAR02849	optimal	187.35363
Human-GEM.xml	obj	MAR02850	optimal	187.35363
Human-GEM.xml	obj	MAR02851	optimal	187.35363
Human-GEM.xml	obj	MAR02852	optimal	187.35363
Human-GEM.xml	obj	MAR02853	optimal	187.35363
Human-GEM.xml	obj	MAR02854	optimal	187.35363
Human-GEM.xml	obj	MAR02855	optimal	187.35363
Human-GEM.xml	obj	MAR02856	optimal	187.35363
Human-GEM.xml	obj	MAR02857	optimal	187.35363
Human-GEM.xml	obj	MAR02858	optimal	187.35363
Human-GEM.xml	obj	MAR02859	optimal	187.35363
Human-GEM.xml	obj	MAR02860	optimal	187.35363
Human-GEM.xml	obj	MAR02861	optimal	187.35363
Human-GEM.xml	obj	MAR02862	optimal	187.35363
Human-GEM.xml	obj	MAR02863	optimal	187.35363
Human-GEM.xml	obj	MAR02864	optimal	187.35363
Human-GEM.xml	obj	MAR02865	optimal	187.35363
Human-GEM.xml	obj	MAR02866	optimal	187.35363
Human-GEM.xml	obj	MAR02867	optimal	187.35363
Human-GEM.xml	obj	MAR02868	optimal	187.35363
Human-GEM.xml	obj	MAR02869	optimal	187.35363
Human-GEM.xml	obj	MAR02870	optimal	187.35363
Human-GEM.xml	obj	MAR02871	optimal	187.35363
Human-GEM.xml	obj	MAR02872	optimal	187.35363
Human-GEM.xml	obj	MAR02873	optimal	187.35363
Human-GEM.xml	obj	MAR02874	optimal	187.35363
Human-GEM.xml	obj	MAR02875	optimal	187.35363
Human-GEM.xml	obj	MAR02876	optimal	187.35363
Human-GEM.xml	obj	MAR02877	optimal	187.35363
Human-GEM.xml	obj	MAR02878	optimal	187.35363
Human-GEM.xml	obj	MAR02879	optimal	187.35363
Human-GEM.xml	obj	MAR02880	optimal	187.35363
Human-GEM.xml	obj	MAR02881	optimal	187.35363
Human-GEM.xml	obj	MAR02882	optimal	187.35363
Human-GEM.xml	obj	MAR02883	optimal	187.35363
Human-GEM.xml	obj	MAR02884	optimal	187.35363
Human-GEM.xml	obj	MAR02885	optimal	187.35363
Human-GEM.xml	obj	MAR02886	optimal	187.35363
Human-GEM.xml	obj	MAR02887	optimal	187.35363
Human-GEM.xml	obj	MAR02888	optimal	187.35363
Human-GEM.xml	obj	MAR02889	optimal	187.35363
Human-GEM.xml	obj	MAR02890	optimal	187.35363
Human-GEM.xml	obj	MAR02891	optimal	187.35363
Human-GEM.xml	obj	MAR02892	optimal	187.35363
Human-GEM.xml	obj	MAR02893	optimal	187.35363
Human-GEM.xml	obj	MAR02894	optimal	187.35363
Human-GEM.xml	obj	MAR02895	optimal	187.35363
Human-GEM.xml	obj	MAR02896	optimal	187.35363
Human-GEM.xml	obj	MAR02897	optimal	187.35363
Human-GEM.xml	obj	MAR02898	optimal	187.35363
Human-GEM.xml	obj	MAR02899	optimal	187.35363
Human-GEM.xml	obj	MAR02900	optimal	187.35363
Human-GEM.xml	obj	MAR02901	optimal	187.35363
Human-GEM.xml	obj	MAR02902	optimal	187.35363
Human-GEM.xml	obj	MAR02903	optimal	187.35363
Human-GEM.xml	obj	MAR02904	optimal	187.35363
Human-GEM.xml	obj	MAR02905	optimal	187.35363
Human-GEM.xml	obj	MAR02906	optimal	187.35363
Human-GEM.xml	obj	MAR02907	optimal	187.35363
Human-GEM.xml	obj	MAR02908	optimal	187.35363
Human-GEM.xml	obj	MAR02909	optimal	187.35363
Human-GEM.xml	obj	MAR02910	optimal	187.35363
Human-GEM.xml	obj	MAR02911	optimal	187.35363
Human-GEM.xml	obj	MAR02912	optimal	187.35363
Human-GEM.xml	obj	MAR02913	optimal	187.35363
Human-GEM.xml	obj	MAR02914	optimal	187.35363
Human-GEM.xml	obj	MAR02915	optimal	187.35363
Human-GEM.xml	obj	MAR02916	optimal	187.35363
Human-GEM.xml	obj	MAR02917	optimal	187.35363
Human-GEM.xml	obj	MAR02918	optimal	187.35363
Human-GEM.xml	obj	MAR02919	optimal	187.35363
Human-GEM.xml	obj	MAR02920	optimal	187.35363
Human-GEM.xml	obj	MAR02921	optimal	187.35363
Human-GEM.xml	obj	MAR02922	optimal	187.35363
Human-GEM.xml	obj	MAR02923	optimal	187.35363
Human-GEM.xml	obj	MAR02924	optimal	187.35363
Human-GEM.xml	obj	MAR02925	optimal	187.35363
Human-GEM.xml	obj	MAR02926	optimal	187.35363
Human-GEM.xml	obj	MAR02927	optimal	187.35363
Human-GEM.xml	obj	MAR02928	optimal	187.35363
Human-GEM.xml	obj	MAR02929	optimal	187.35363
Human-GEM.xml	obj	MAR02930	optimal	187.35363
Human-GEM.xml	obj	MAR02931	optimal	187.35363
Human-GEM.xml	obj	MAR02932	optimal	187.35363
Human-GEM.xml	obj	MAR02933	optimal	187.35363
Human-GEM.xml	obj	MAR02934	optimal	187.35363
Human-GEM.xml	obj	MAR02935	optimal	187.35363
Human-GEM.xml	obj	MAR02936	optimal	187.35363
Human-GEM.xml	obj	MAR02937	optimal	187.35363
Human-GEM.xml	obj	MAR02938	optimal	187.35363
Human-GEM.xml	obj	MAR02939	optimal	187.35363
Human-GEM.xml	obj	MAR02940	optimal	187.35363
Human-GEM.xml	obj	MAR02941	optimal	187.35363
Human-GEM.xml	obj	MAR02942	optimal	187.35363
Human-GEM.xml	obj	MAR02943	optimal	187.35363
Human-GEM.xml	obj	MAR02944	optimal	187.35363
Human-GEM.xml	obj	MAR02945	optimal	187.35363
Human-GEM.xml	obj	MAR02946	optimal	187.35363
Human-GEM.xml	obj	MAR02947	optimal	187.35363
Human-GEM.xml	obj	MAR02948	optimal	187.35363
Human-GEM.xml	obj	MAR02949	optimal	187.35363
Human-GEM.xml	obj	MAR02950	optimal	187.35363
Human-GEM.xml	obj	MAR02951	optimal	187.35363
Human-GEM.xml	obj	MAR02952	optimal	187.35363
Human-GEM.xml	obj	MAR02953	optimal	187.35363
Human-GEM.xml	obj	MAR02954	optimal	187.35363
Human-GEM.xml	obj	MAR02955	optimal	187.35363
Human-GEM.xml	obj	MAR02956	optimal	187.35363
Human-GEM.xml	obj	MAR02957	optimal	187.35363
Human-GEM.xml	obj	MAR02958	optimal	187.35363
Human-GEM.xml	obj	MAR02959	optimal	187.35363
Human-GEM.xml	obj	MAR02960	optimal	187.35363
Human-GEM.xml	obj	MAR02961	optimal	187.35363
Human-GEM.xml	obj	MAR02962	optimal	187.35363
Human-GEM.xml	obj	MAR02963	optimal	187.35363
Human-GEM.xml	obj	MAR02964	optimal	187.35363
Human-GEM.xml	obj	MAR02965	optimal	187.35363
Human-GEM.xml	obj	MAR02966	optimal	187.35363
Human-GEM.xml	obj	MAR02967	optimal	187.35363
Human-GEM.xml	obj	MAR02968	optimal	187.35363
Human-GEM.xml	obj	MAR02969	optimal	187.35363
Human-GEM.xml	obj	MAR02970	optimal	187.35363
Human-GEM.xml	obj	MAR02971	optimal	187.35363
Human-GEM.xml	obj	MAR02972	optimal	187.35363
Human-GEM.xml	obj	MAR02973	optimal	187.35363
Human-GEM.xml	obj	MAR02974	optimal	187.35363
Human-GEM.xml	obj	MAR02975	optimal	187.35363
Human-GEM.xml	obj	MAR02976	optimal	187.35363
Human-GEM.xml	obj	MAR02977	optimal	187.35363
Human-GEM.xml	obj	MAR02978	optimal	187.35363
Human-GEM.xml	obj	MAR02979	optimal	187.35363
Human-GEM.xml	obj	MAR02980	optimal	187.35363
Human-GEM.xml	obj	MAR02981	optimal	187.35363
Human-GEM.xml	obj	MAR02982	optimal	187.35363
Human-GEM.xml	obj	MAR02983	optimal	187.35363
Human-GEM.xml	obj	MAR02984	optimal	187.35363
Human-GEM.xml	obj	MAR02985	optimal	187.35363
Human-GEM.xml	obj	MAR02986	optimal	187.35363
Human-GEM.xml	obj	MAR02987	optimal	187.35363
Human-GEM.xml	obj	MAR02988	optimal	187.35363
Human-GEM.xml	obj	MAR02989	optimal	187.35363
Human-GEM.xml	obj	MAR02990	optimal	187.35363
Human-GEM.xml	obj	MAR02991	optimal	187.35363
Human-GEM.xml	obj	MAR02992	optimal	187.35363
Human-GEM.xml	obj	MAR02993	optimal	187.35363
Human-GEM.xml	obj	MAR02994	optimal	187.35363
Human-GEM.xml	obj	MAR02995	optimal	187.35363
Human-GEM.xml	obj	MAR02996	optimal	187.35363
Human-GEM.xml	obj	MAR02997	optimal	187.35363
Human-GEM.xml	obj	MAR02998	optimal	187.35363
Human-GEM.xml	obj	MAR02999	optimal	187.35363
Human-GEM.xml	obj	MAR03000	optimal	187.35363
Human-GEM.xml	obj	MAR03001	optimal	187.35363
Human-GEM.xml	obj	MAR03002	optimal	187.35363
Human-GEM.xml	obj	MAR03003	optimal	187.35363
Human-GEM.xml	obj	MAR03004	optimal	187.35363
Human-GEM.xml	obj	MAR03005	optimal	187.35363
Human-GEM.xml	obj	MAR03006	optimal	187.35363
Human-GEM.xml	obj	MAR03007	optimal	187.35363
Human-GEM.xml	obj	MAR03008	optimal	187.35363
Human-GEM.xml	obj	MAR03009	optimal	187.35363
Human-GEM.xml	obj	MAR03010	optimal	187.35363
Human-GEM.xml	obj	MAR03011	optimal	187.35363
Human-GEM.xml	obj	MAR03012	optimal	187.35363
Human-GEM.xml	obj	MAR03013	optimal	187.35363
Human-GEM.xml	obj	MAR03014	optimal	187.35363
Human-GEM.xml	obj	MAR03015	optimal	187.35363
Human-GEM.xml	obj	MAR03016	optimal	187.35363
Human-GEM.xml	obj	MAR03017	optimal	187.35363
Human-GEM.xml	obj	MAR03018	optimal	187.35363
Human-GEM.xml	obj	MAR03019	optimal	187.35363
Human-GEM.xml	obj	MAR03020	optimal	187.35363
Human-GEM.xml	obj	MAR03021	optimal	187.35363
Human-GEM.xml	obj	MAR03022	optimal	187.35363
Human-GEM.xml	obj	MAR03023	optimal	187.35363
Human-GEM.xml	obj	MAR03024	optimal	187.35363
Human-GEM.xml	obj	MAR03025	optimal	187.35363
Human-GEM.xml	obj	MAR03026	optimal	187.35363
Human-GEM.xml	obj	MAR03027	optimal	187.35363
Human-GEM.xml	obj	MAR03028	optimal	187.35363
Human-GEM.xml	obj	MAR03029	optimal	187.35363
Human-GEM.xml	obj	MAR03030	optimal	187.35363
Human-GEM.xml	obj	MAR03031	optimal	187.35363
Human-GEM.xml	obj	MAR03032	optimal	187.35363
Human-GEM.xml	obj	MAR03033	optimal	187.35363
Human-GEM.xml	obj	MAR03034	optimal	187.35363
Human-GEM.xml	obj	MAR03035	optimal	187.35363
Human-GEM.xml	obj	MAR03036	optimal	187.35363
Human-GEM.xml	obj	MAR03037	optimal	187.35363
Human-GEM.xml	obj	MAR03038	optimal	187.35363
Human-GEM.xml	obj	MAR03039	optimal	187.35363
Human-GEM.xml	obj	MAR03040	optimal	187.35363
Human-GEM.xml	obj	MAR03041	optimal	187.35363
Human-GEM.xml	obj	MAR03042	optimal	187.35363
Human-GEM.xml	obj	MAR03043	optimal	187.35363
Human-GEM.xml	obj	MAR03044	optimal	187.35363
Human-GEM.xml	obj	MAR03045	optimal	187.35363
Human-GEM.xml	obj	MAR03046	optimal	187.35363
Human-GEM.xml	obj	MAR03047	optimal	187.35363
Human-GEM.xml	obj	MAR03048	optimal	187.35363
Human-GEM.xml	obj	MAR03049	optimal	187.35363
Human-GEM.xml	obj	MAR03050	optimal	187.35363
Human-GEM.xml	obj	MAR03051	optimal	187.35363
Human-GEM.xml	obj	MAR03052	optimal	187.35363
Human-GEM.xml	obj	MAR03053	optimal	187.35363
Human-GEM.xml	obj	MAR03054	optimal	187.35363
Human-GEM.xml	obj	MAR03055	optimal	187.35363
Human-GEM.xml	obj	MAR03056	optimal	187.35363
Human-GEM.xml	obj	MAR03057	optimal	187.35363
Human-GEM.xml	obj	MAR03058	optimal	187.35363
Human-GEM.xml	obj	MAR03059	optimal	187.35363
Human-GEM.xml	obj	MAR03060	optimal	187.35363
Human-GEM.xml	obj	MAR03061	optimal	187.35363
Human-GEM.xml	obj	MAR03062	optimal	187.35363
Human-GEM.xml	obj	MAR03063	optimal	187.35363
Human-GEM.xml	obj	MAR03064	optimal	187.35363
Human-GEM.xml	obj	MAR03065	optimal	187.35363
Human-GEM.xml	obj	MAR03066	optimal	187.35363
Human-GEM.xml	obj	MAR03067	optimal	187.35363
Human-GEM.xml	obj	MAR03068	optimal	187.35363
Human-GEM.xml	obj	MAR03069	optimal	187.35363
Human-GEM.xml	obj	MAR03070	optimal	187.35363
Human-GEM.xml	obj	MAR03071	optimal	187.35363
Human-GEM.xml	obj	MAR03072	optimal	187.35363
Human-GEM.xml	obj	MAR03073	optimal	187.35363
Human-GEM.xml	obj	MAR03074	optimal	187.35363
Human-GEM.xml	obj	MAR03075	optimal	187.35363
Human-GEM.xml	obj	MAR03076	optimal	187.35363
Human-GEM.xml	obj	MAR03077	optimal	187.35363
Human-GEM.xml	obj	MAR03078	optimal	187.35363
Human-GEM.xml	obj	MAR03079	optimal	187.35363
Human-GEM.xml	obj	MAR03080	optimal	187.35363
Human-GEM.xml	obj	MAR03081	optimal	187.35363
Human-GEM.xml	obj	MAR03082	optimal	187.35363
Human-GEM.xml	obj	MAR03083	optimal	187.35363
Human-GEM.xml	obj	MAR03084	optimal	187.35363
Human-GEM.xml	obj	MAR03085	optimal	187.35363
Human-GEM.xml	obj	MAR03086	optimal	187.35363
Human-GEM.xml	obj	MAR03087	optimal	187.35363
Human-GEM.xml	obj	MAR03088	optimal	187.35363
Human-GEM.xml	obj	MAR03089	optimal	187.35363
Human-GEM.xml	obj	MAR03090	optimal	187.35363
Human-GEM.xml	obj	MAR03091	optimal	187.35363
Human-GEM.xml	obj	MAR03092	optimal	187.35363
Human-GEM.xml	obj	MAR03093	optimal	187.35363
Human-GEM.xml	obj	MAR03094	optimal	187.35363
Human-GEM.xml	obj	MAR03095	optimal	187.35363
Human-GEM.xml	obj	MAR03096	optimal	187.35363
Human-GEM.xml	obj	MAR03097	optimal	187.35363
Human-GEM.xml	obj	MAR03098	optimal	187.35363
Human-GEM.xml	obj	MAR03099	optimal	187.35363
Human-GEM.xml	obj	MAR03100	optimal	187.35363
Human-GEM.xml	obj	MAR03101	optimal	187.35363
Human-GEM.xml	obj	MAR03102	optimal	187.35363
Human-GEM.xml	obj	MAR03103	optimal	187.35363
Human-GEM.xml	obj	MAR03104	optimal	187.35363
Human-GEM.xml	obj	MAR03105	optimal	187.35363
Human-GEM.xml	obj	MAR03106	optimal	187.35363
Human-GEM.xml	obj	MAR03107	optimal	187.35363
Human-GEM.xml	obj	MAR03108	optimal	187.35363
Human-GEM.xml	obj	MAR03109	optimal	187.35363
Human-GEM.xml	obj	MAR03110	optimal	187.35363
Human-GEM.xml	obj	MAR03111	optimal	187.35363
Human-GEM.xml	obj	MAR03112	optimal	187.35363
Human-GEM.xml	obj	MAR03113	optimal	187.35363
Human-GEM.xml	obj	MAR03114	optimal	187.35363
Human-GEM.xml	obj	MAR03115	optimal	187.35363
Human-GEM.xml	obj	MAR03116	optimal	187.35363
Human-GEM.xml	obj	MAR03117	optimal	187.35363
Human-GEM.xml	obj	MAR03118	optimal	187.35363
Human-GEM.xml	obj	MAR03119	optimal	187.35363
Human-GEM.xml	obj	MAR03120	optimal	187.35363
Human-GEM.xml	obj	MAR03121	optimal	187.35363
Human-GEM.xml	obj	MAR03122	optimal	187.35363
Human-GEM.xml	obj	MAR03123	optimal	187.35363
Human-GEM.xml	obj	MAR03124	optimal	187.35363
Human-GEM.xml	obj	MAR03125	optimal	187.35363
Human-GEM.xml	obj	MAR03126	optimal	187.35363
Human-GEM.xml	obj	MAR03127	optimal	187.35363
Human-GEM.xml	obj	MAR03128	optimal	187.35363
Human-GEM.xml	obj	MAR03129	optimal	187.35363
Human-GEM.xml	obj	MAR03130	optimal	187.35363
Human-GEM.xml	obj	MAR03131	optimal	187.35363
Human-GEM.xml	obj	MAR03132	optimal	187.35363
Human-GEM.xml	obj	MAR03133	optimal	187.35363
Human-GEM.xml	obj	MAR03134	optimal	187.35363
Human-GEM.xml	obj	MAR03135	optimal	187.35363
Human-GEM.xml	obj	MAR03136	optimal	187.35363
Human-GEM.xml	obj	MAR03137	optimal	187.35363
Human-GEM.xml	obj	MAR03138	optimal	187.35363
Human-GEM.xml	obj	MAR03139	optimal	187.35363
Human-GEM.xml	obj	MAR03140	optimal	187.35363
Human-GEM.xml	obj	MAR03141	optimal	187.35363
Human-GEM.xml	obj	MAR03142	optimal	187.35363
Human-GEM.xml	obj	MAR03143	optimal	187.35363
Human-GEM.xml	obj	MAR03144	optimal	187.35363
Human-GEM.xml	obj	MAR03145	optimal	187.35363
Human-GEM.xml	obj	MAR03146	optimal	187.35363
Human-GEM.xml	obj	MAR03147	optimal	187.35363
Human-GEM.xml	obj	MAR03148	optimal	187.35363
Human-GEM.xml	obj	MAR03149	optimal	187.35363
Human-GEM.xml	obj	MAR03150	optimal	187.35363
Human-GEM.xml	obj	MAR03151	optimal	187.35363
Human-GEM.xml	obj	MAR03152	optimal	187.35363
Human-GEM.xml	obj	MAR03153	optimal	187.35363
Human-GEM.xml	obj	MAR03154	optimal	187.35363
Human-GEM.xml	obj	MAR03155	optimal	187.35363
Human-GEM.xml	obj	MAR03156	optimal	187.35363
Human-GEM.xml	obj	MAR03157	optimal	187.35363
Human-GEM.xml	obj	MAR03158	optimal	187.35363
Human-GEM.xml	obj	MAR03159	optimal	187.35363
Human-GEM.xml	obj	MAR03160	optimal	187.35363
Human-GEM.xml	obj	MAR03161	optimal	187.35363
Human-GEM.xml	obj	MAR03162	optimal	187.35363
Human-GEM.xml	obj	MAR03163	optimal	187.35363
Human-GEM.xml	obj	MAR03164	optimal	187.35363
Human-GEM.xml	obj	MAR03165	optimal	187.35363
Human-GEM.xml	obj	MAR03166	optimal	187.35363
Human-GEM.xml	obj	MAR03167	optimal	187.35363
Human-GEM.xml	obj	MAR03168	optimal	187.35363
Human-GEM.xml	obj	MAR03169	optimal	187.35363
Human-GEM.xml	obj	MAR03170	optimal	187.35363
Human-GEM.xml	obj	MAR03171	optimal	187.35363
Human-GEM.xml	obj	MAR03172	optimal	187.35363
Human-GEM.xml	obj	MAR03173	optimal	187.35363
Human-GEM.xml	obj	MAR03174	optimal	187.35363
Human-GEM.xml	obj	MAR03175	optimal	187.35363
Human-GEM.xml	obj	MAR03176	optimal	187.35363
Human-GEM.xml	obj	MAR03177	optimal	187.35363
Human-GEM.xml	obj	MAR03178	optimal	187.35363
Human-GEM.xml	obj	MAR03179	optimal	187.35363
Human-GEM.xml	obj	MAR03180	optimal	187.35363
Human-GEM.xml	obj	MAR03181	optimal	187.35363
Human-GEM.xml	obj	MAR03182	optimal	187.35363
Human-GEM.xml	obj	MAR03183	optimal	187.35363
Human-GEM.xml	obj	MAR03184	optimal	187.35363
Human-GEM.xml	obj	MAR03185	optimal	187.35363
Human-GEM.xml	obj	MAR03186	optimal	187.35363
Human-GEM.xml	obj	MAR03187	optimal	187.35363
Human-GEM.xml	obj	MAR03188	optimal	187.35363
Human-GEM.xml	obj	MAR03189	optimal	187.35363
Human-GEM.xml	obj	MAR03190	optimal	187.35363
Human-GEM.xml	obj	MAR03191	optimal	187.35363
Human-GEM.xml	obj	MAR03192	optimal	187.35363
Human-GEM.xml	obj	MAR03193	optimal	187.35363
Human-GEM.xml	obj	MAR03194	optimal	187.35363
Human-GEM.xml	obj	MAR03195	optimal	187.35363
Human-GEM.xml	obj	MAR03196	optimal	187.35363
Human-GEM.xml	obj	MAR03197	optimal	187.35363
Human-GEM.xml	obj	MAR03198	optimal	187.35363
Human-GEM.xml	obj	MAR03199	optimal	187.35363
Human-GEM.xml	obj	MAR03200	optimal	187.35363
Human-GEM.xml	obj	MAR03201	optimal	187.35363
Human-GEM.xml	obj	MAR03202	optimal	187.35363
Human-GEM.xml	obj	MAR03203	optimal	187.35363
Human-GEM.xml	obj	MAR03204	optimal	187.35363
Human-GEM.xml	obj	MAR03205	optimal	187.35363
Human-GEM.xml	obj	MAR03206	optimal	187.35363
Human-GEM.xml	obj	MAR03207	optimal	187.35363
Human-GEM.xml	obj	MAR03208	optimal	187.35363
Human-GEM.xml	obj	MAR03209	optimal	187.35363
Human-GEM.xml	obj	MAR03210	optimal	187.35363
Human-GEM.xml	obj	MAR03211	optimal	187.35363
Human-GEM.xml	obj	MAR03212	optimal	187.35363
Human-GEM.xml	obj	MAR03213	optimal	187.35363
Human-GEM.xml	obj	MAR03214	optimal	187.35363
Human-GEM.xml	obj	MAR03215	optimal	187.35363
Human-GEM.xml	obj	MAR03216	optimal	187.35363
Human-GEM.xml	obj	MAR03217	optimal	187.35363
Human-GEM.xml	obj	MAR03218	optimal	187.35363
Human-GEM.xml	obj	MAR03219	optimal	187.35363
Human-GEM.xml	obj	MAR03220	optimal	187.35363
Human-GEM.xml	obj	MAR03221	optimal	187.35363
Human-GEM.xml	obj	MAR03222	optimal	187.35363
Human-GEM.xml	obj	MAR03223	optimal	187.35363
Human-GEM.xml	obj	MAR03224	optimal	187.35363
Human-GEM.xml	obj	MAR03225	optimal	187.35363
Human-GEM.xml	obj	MAR03226	optimal	187.35363
Human-GEM.xml	obj	MAR03227	optimal	187.35363
Human-GEM.xml	obj	MAR03228	optimal	187.35363
Human-GEM.xml	obj	MAR03229	optimal	187.35363
Human-GEM.xml	obj	MAR03230	optimal	187.35363
Human-GEM.xml	obj	MAR03231	optimal	187.35363
Human-GEM.xml	obj	MAR03232	optimal	187.35363
Human-GEM.xml	obj	MAR03233	optimal	187.35363
Human-GEM.xml	obj	MAR03234	optimal	187.35363
Human-GEM.xml	obj	MAR03235	optimal	187.35363
Human-GEM.xml	obj	MAR03236	optimal	187.35363
Human-GEM.xml	obj	MAR03237	optimal	187.35363
Human-GEM.xml	obj	MAR03238	optimal	187.35363
Human-GEM.xml	obj	MAR03239	optimal	187.35363
Human-GEM.xml	obj	MAR03240	optimal	187.35363
Human-GEM.xml	obj	MAR03241	optimal	187.35363
Human-GEM.xml	obj	MAR03242	optimal	187.35363
Human-GEM.xml	obj	MAR03243	optimal	187.35363
Human-GEM.xml	obj	MAR03244	optimal	187.35363
Human-GEM.xml	obj	MAR03245	optimal	187.35363
Human-GEM.xml	obj	MAR03246	optimal	187.35363
Human-GEM.xml	obj	MAR03247	optimal	187.35363
Human-GEM.xml	obj	MAR03248	optimal	187.35363
Human-GEM.xml	obj	MAR03249	optimal	187.35363
Human-GEM.xml	obj	MAR03250	optimal	187.35363
Human-GEM.xml	obj	MAR03251	optimal	187.35363
Human-GEM.xml	obj	MAR03252	optimal	187.35363
Human-GEM.xml	obj	MAR03253	optimal	187.35363
Human-GEM.xml	obj	MAR03254	optimal	187.35363
Human-GEM.xml	obj	MAR03255	optimal	187.35363
Human-GEM.xml	obj	MAR03256	optimal	187.35363
Human-GEM.xml	obj	MAR03257	optimal	187.35363
Human-GEM.xml	obj	MAR03258	optimal	187.35363
Human-GEM.xml	obj	MAR03259	optimal	187.35363
Human-GEM.xml	obj	MAR03260	optimal	187.35363
Human-GEM.xml	obj	MAR03261	optimal	187.35363
Human-GEM.xml	obj	MAR03262	optimal	187.35363
Human-GEM.xml	obj	MAR03263	optimal	187.35363
Human-GEM.xml	obj	MAR03264	optimal	187.35363
Human-GEM.xml	obj	MAR03265	optimal	187.35363
Human-GEM.xml	obj	MAR03266	optimal	187.35363
Human-GEM.xml	obj	MAR03267	optimal	187.35363
Human-GEM.xml	obj	MAR03268	optimal	187.35363
Human-GEM.xml	obj	MAR03269	optimal	187.35363
Human-GEM.xml	obj	MAR03270	optimal	187.35363
Human-GEM.xml	obj	MAR03271	optimal	187.35363
Human-GEM.xml	obj	MAR03272	optimal	187.35363
Human-GEM.xml	obj	MAR03273	optimal	187.35363
Human-GEM.xml	obj	MAR03274	optimal	187.35363
Human-GEM.xml	obj	MAR03275	optimal	187.35363
Human-GEM.xml	obj	MAR03276	optimal	187.35363
Human-GEM.xml	obj	MAR03277	optimal	187.35363
Human-GEM.xml	obj	MAR03278	optimal	187.35363
Human-GEM.xml	obj	MAR03279	optimal	187.35363
Human-GEM.xml	obj	MAR03280	optimal	187.35363
Human-GEM.xml	obj	MAR03281	optimal	187.35363
Human-GEM.xml	obj	MAR03282	optimal	187.35363
Human-GEM.xml	obj	MAR03283	optimal	187.35363
Human-GEM.xml	obj	MAR03284	optimal	187.35363
Human-GEM.xml	obj	MAR03285	optimal	187.35363
Human-GEM.xml	obj	MAR03286	optimal	187.35363
Human-GEM.xml	obj	MAR03287	optimal	187.35363
Human-GEM.xml	obj	MAR03288	optimal	187.35363
Human-GEM.xml	obj	MAR03289	optimal	187.35363
Human-GEM.xml	obj	MAR03290	optimal	187.35363
Human-GEM.xml	obj	MAR03291	optimal	187.35363
Human-GEM.xml	obj	MAR03292	optimal	187.35363
Human-GEM.xml	obj	MAR03293	optimal	187.35363
Human-GEM.xml	obj	MAR03294	optimal	187.35363
Human-GEM.xml	obj	MAR03295	optimal	187.35363
Human-GEM.xml	obj	MAR03296	optimal	187.35363
Human-GEM.xml	obj	MAR03297	optimal	187.35363
Human-GEM.xml	obj	MAR03298	optimal	187.35363
Human-GEM.xml	obj	MAR03299	optimal	187.35363
Human-GEM.xml	obj	MAR03300	optimal	187.35363
Human-GEM.xml	obj	MAR03301	optimal	187.35363
Human-GEM.xml	obj	MAR03302	optimal	187.35363
