model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
Human-GEM.xml	obj	MAR11393	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11394	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11395	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11396	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11397	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11398	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11399	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11400	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11401	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR11402	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR11403	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11404	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11405	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11406	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11407	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11408	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11409	187.35363	optimal	0.0	128.845343	1.0
Human-GEM.xml	obj	MAR11410	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11411	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11412	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11413	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11414	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11415	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11416	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11417	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11418	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11419	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11420	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11421	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11422	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11423	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11424	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11425	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11426	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11427	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11428	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11429	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11430	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11431	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11432	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11433	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11434	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11435	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11436	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11437	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11438	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11439	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11440	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11441	187.35363	optimal	0.0	64.422671	1.0
Human-GEM.xml	obj	MAR11442	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11443	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11444	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11445	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11446	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11447	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11448	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11449	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11450	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11451	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11452	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11453	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11454	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11455	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11456	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11457	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11458	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11459	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11460	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11461	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11462	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11463	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11464	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11465	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11466	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11467	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11468	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11469	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11470	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11471	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11472	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11473	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11474	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11475	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11476	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11477	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11478	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11479	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11480	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11481	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11482	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11483	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11484	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11485	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11486	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11487	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11488	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11489	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11490	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11491	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11492	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11493	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11494	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11495	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11496	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11497	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11498	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11499	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11500	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11501	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11502	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11503	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11504	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11505	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11506	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11507	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11508	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11509	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11510	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11511	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11512	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11513	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11514	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11515	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11516	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11517	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11518	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11519	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11520	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11521	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11522	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11523	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11524	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11525	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11526	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11527	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11528	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11529	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11530	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11531	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11532	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11533	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11534	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11535	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11536	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11537	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11538	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11539	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11540	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11541	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11542	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11543	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11544	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11545	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11546	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11547	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11548	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11549	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11550	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11551	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11552	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11553	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11554	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11555	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11556	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11557	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11558	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11559	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11560	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11561	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11562	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11563	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11564	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11565	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11566	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11567	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11568	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11569	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11570	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11571	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11572	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11573	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11574	187.35363	optimal	0.0	552.929429	1.0
Human-GEM.xml	obj	MAR11575	187.35363	optimal	0.0	552.929429	1.0
Human-GEM.xml	obj	MAR11576	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11577	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11578	187.35363	optimal	0.0	234.866365	1.0
Human-GEM.xml	obj	MAR11579	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11580	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11581	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11582	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11583	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11584	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11585	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11586	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11587	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11588	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11589	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11590	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11591	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11592	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11593	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11594	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11595	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11596	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11597	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11598	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11599	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11600	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11601	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11602	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11603	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11604	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11605	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11606	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11607	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11608	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11609	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11610	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11611	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11612	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11613	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11614	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11615	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11616	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11617	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11618	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11619	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11620	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11621	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11622	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11623	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11624	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11625	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11626	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11627	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11628	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11629	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11630	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11631	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11632	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11633	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11634	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11635	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11636	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11637	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11638	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11639	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11640	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11641	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11642	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11643	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11644	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11645	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11646	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11647	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR11648	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11649	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11650	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11651	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11652	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11653	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11654	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11655	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11656	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11657	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11658	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11659	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11660	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11661	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11662	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11663	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11664	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11665	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11666	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11667	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11668	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11669	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11670	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11671	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11672	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11673	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11674	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11675	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11676	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11677	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11678	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11679	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11680	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11681	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11682	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11683	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11684	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11685	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11686	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11687	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11688	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11689	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11690	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11691	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11692	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11693	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11694	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11695	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11696	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11697	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11698	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11699	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11700	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11701	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11702	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11703	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11704	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11705	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11706	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11707	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11708	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11709	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11710	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11711	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11712	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11713	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11714	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11715	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11716	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11717	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11718	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11719	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11720	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11721	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11722	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11723	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11724	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11725	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11726	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR11727	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11728	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11729	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR11730	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR11731	187.35363	optimal	-1000.0	0.0	1.0
