model	objective	reaction	status	value
VvuMBEL943_2022.xml	obj	R_R348	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R349	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R350	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R351	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R352	optimal	95.595902
VvuMBEL943_2022.xml	obj	R_R353	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R354	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R355	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R356	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R357	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R358	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R359	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R360	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R361	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R362	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R363	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R364	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R365	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R366	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R367	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R368	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R369	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R370	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R371	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R372	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R373	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R374	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R375	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R376	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R377	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R378	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R379	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R380	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R381	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R382	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R383	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R384	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R385	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R386	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R387	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R388	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R389	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R390	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R391	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R392	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R393	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R394	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R395	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R396	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R397	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R398	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R399	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R400	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R401	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R402	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R403	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R404	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R405	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R406	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R407	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R408	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R409	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R410	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R411	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R412	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R413	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R414	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R415	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R416	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R417	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R418	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R419	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R420	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R421	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R422	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R423	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R424	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R425	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R426	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R427	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R428	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R429	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R430	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R431	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R432	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R433	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R434	optimal	96.387181
VvuMBEL943_2022.xml	obj	R_R435	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R436	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R437	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R438	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R439	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R440	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R441	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R442	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R443	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R444	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R445	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R446	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R447	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R448	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R449	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R450	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R451	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R452	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R453	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R454	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R455	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R456	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R457	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R458	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R459	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R460	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R461	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R462	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R463	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R464	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R465	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R466	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R467	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R468	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R469	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R470	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R471	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R472	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R473	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R474	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R475	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R476	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R477	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R478	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R479	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R480	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R481	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R482	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R483	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R484	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R485	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R486	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R487	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R488	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R489	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R490	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R491	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R492	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R493	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R494	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R495	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R496	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R497	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R498	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R499	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R500	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R501	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R502	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R503	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R504	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R505	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R506	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R507	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R508	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R509	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R510	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R511	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R512	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R513	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R514	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R515	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R516	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R517	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R518	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R519	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R520	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R521	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R522	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R523	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R524	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R525	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R526	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R527	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R528	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R529	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R530	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R531	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R532	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R533	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R534	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R535	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R536	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R537	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R538	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R539	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R540	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R541	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R542	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R543	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R544	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R545	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R546	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R547	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R548	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R549	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R550	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R551	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R552	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R553	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R554	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R555	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R556	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R557	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R558	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R559	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R560	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R561	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R562	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R563	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R564	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R565	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R566	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R567	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R568	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R569	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R570	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R571	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R572	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R573	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R574	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R575	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R576	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R577	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R578	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R579	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R580	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R581	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R582	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R583	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R584	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R585	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R586	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R587	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R588	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R589	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R590	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R591	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R592	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R593	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R594	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R595	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R596	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R597	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R598	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R599	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R600	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R601	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R602	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R603	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R604	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R605	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R606	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R607	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R608	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R609	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R610	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R611	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R612	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R613	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R614	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R615	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R616	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R617	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R618	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R619	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R620	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R621	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R622	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R623	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R624	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R625	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R626	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R627	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R628	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R629	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R630	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R631	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R632	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R633	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R634	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R635	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R636	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R637	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R638	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R639	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R640	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R641	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R642	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R643	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R644	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R645	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R646	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R647	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R648	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R649	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R650	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R651	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R652	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R653	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R654	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R655	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R656	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R657	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R658	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R659	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R660	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R661	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R662	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R663	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R664	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R665	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R666	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R667	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R668	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R669	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R670	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R671	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R672	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R673	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R674	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R675	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R676	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R677	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R678	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R679	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R680	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R681	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R682	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R683	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R684	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R685	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R686	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R687	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R688	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R689	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R690	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R691	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R692	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R693	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R694	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R695	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R696	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R697	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R698	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R699	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R700	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R701	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R702	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R703	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R704	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R705	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R706	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R707	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R708	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R709	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R710	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R711	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R712	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R713	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R714	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R715	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R716	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R717	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R718	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R719	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R720	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R721	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R722	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R723	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R724	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R725	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R726	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R727	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R728	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R729	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R730	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R731	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R732	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R733	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R734	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R735	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R736	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R737	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R738	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R739	optimal	96.391132
VvuMBEL943_2022.xml	obj	R_R740	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R741	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R742	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R743	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R744	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R745	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R746	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R747	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R748	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R749	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R750	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R751	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R752	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R753	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R754	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R755	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R756	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R757	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R758	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R759	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R760	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R761	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R762	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R763	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R764	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R765	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R766	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R767	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R768	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R769	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R770	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R771	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R772	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R773	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R774	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R775	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R776	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R777	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R778	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R779	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R780	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R781	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R782	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R783	optimal	0.0
VvuMBEL943_2022.xml	obj	R_R784	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R785	optimal	96.402322
VvuMBEL943_2022.xml	obj	R_R786	optimal	96.402322
